v/cm1	T=298K		T=273K		T=253K		T=228K		T=203K		T=178K
7711.1	5.24515e-47	4.41179e-47	3.78705e-47	3.04594e-47	2.34702e-47	1.71529e-47
7711.2	5.25407e-47	4.41972e-47	3.79419e-47	3.05206e-47	2.3521e-47	1.71932e-47
7711.3	5.26301e-47	4.42767e-47	3.80134e-47	3.0582e-47	2.35718e-47	1.72336e-47
7711.4	5.27196e-47	4.43563e-47	3.80851e-47	3.06435e-47	2.36228e-47	1.72741e-47
7711.5	5.28093e-47	4.4436e-47	3.81568e-47	3.07051e-47	2.36738e-47	1.73147e-47
7711.6	5.2899e-47	4.45158e-47	3.82287e-47	3.07668e-47	2.3725e-47	1.73553e-47
7711.7	5.29889e-47	4.45958e-47	3.83007e-47	3.08286e-47	2.37763e-47	1.73961e-47
7711.8	5.3079e-47	4.46759e-47	3.83728e-47	3.08905e-47	2.38276e-47	1.74369e-47
7711.9	5.31692e-47	4.47561e-47	3.8445e-47	3.09525e-47	2.38791e-47	1.74778e-47
7712.0	5.32595e-47	4.48364e-47	3.85174e-47	3.10147e-47	2.39306e-47	1.75188e-47
7712.1	5.335e-47	4.49169e-47	3.85899e-47	3.10769e-47	2.39823e-47	1.75599e-47
7712.2	5.34406e-47	4.49975e-47	3.86625e-47	3.11393e-47	2.4034e-47	1.76011e-47
7712.3	5.35314e-47	4.50783e-47	3.87352e-47	3.12018e-47	2.40859e-47	1.76424e-47
7712.4	5.36223e-47	4.51592e-47	3.88081e-47	3.12644e-47	2.41378e-47	1.76837e-47
7712.5	5.37134e-47	4.52402e-47	3.88811e-47	3.13271e-47	2.41899e-47	1.77252e-47
7712.6	5.38046e-47	4.53214e-47	3.89542e-47	3.13899e-47	2.42421e-47	1.77667e-47
7712.7	5.38959e-47	4.54027e-47	3.90275e-47	3.14529e-47	2.42944e-47	1.78084e-47
7712.8	5.39875e-47	4.54842e-47	3.91009e-47	3.1516e-47	2.43468e-47	1.78501e-47
7712.9	5.40791e-47	4.55658e-47	3.91744e-47	3.15792e-47	2.43993e-47	1.78919e-47
7713.0	5.4171e-47	4.56475e-47	3.92481e-47	3.16425e-47	2.44519e-47	1.79339e-47
7713.1	5.4263e-47	4.57295e-47	3.93219e-47	3.1706e-47	2.45047e-47	1.79759e-47
7713.2	5.43551e-47	4.58115e-47	3.93959e-47	3.17696e-47	2.45575e-47	1.8018e-47
7713.3	5.44475e-47	4.58937e-47	3.947e-47	3.18334e-47	2.46105e-47	1.80603e-47
7713.4	5.454e-47	4.59761e-47	3.95443e-47	3.18972e-47	2.46636e-47	1.81026e-47
7713.5	5.46326e-47	4.60587e-47	3.96187e-47	3.19613e-47	2.47168e-47	1.8145e-47
7713.6	5.47255e-47	4.61413e-47	3.96933e-47	3.20254e-47	2.47701e-47	1.81876e-47
7713.7	5.48185e-47	4.62242e-47	3.9768e-47	3.20897e-47	2.48236e-47	1.82302e-47
7713.8	5.49116e-47	4.63072e-47	3.98428e-47	3.21541e-47	2.48772e-47	1.8273e-47
7713.9	5.5005e-47	4.63904e-47	3.99179e-47	3.22187e-47	2.49309e-47	1.83159e-47
7714.0	5.50985e-47	4.64738e-47	3.99931e-47	3.22834e-47	2.49847e-47	1.83588e-47
7714.1	5.51922e-47	4.65573e-47	4.00684e-47	3.23482e-47	2.50387e-47	1.84019e-47
7714.2	5.52861e-47	4.6641e-47	4.01439e-47	3.24132e-47	2.50928e-47	1.84451e-47
7714.3	5.53802e-47	4.67248e-47	4.02195e-47	3.24784e-47	2.5147e-47	1.84884e-47
7714.4	5.54744e-47	4.68088e-47	4.02954e-47	3.25437e-47	2.52013e-47	1.85318e-47
7714.5	5.55688e-47	4.6893e-47	4.03714e-47	3.26091e-47	2.52558e-47	1.85753e-47
7714.6	5.56635e-47	4.69774e-47	4.04475e-47	3.26747e-47	2.53104e-47	1.8619e-47
7714.7	5.57583e-47	4.7062e-47	4.05238e-47	3.27405e-47	2.53652e-47	1.86627e-47
7714.8	5.58532e-47	4.71467e-47	4.06003e-47	3.28064e-47	2.54201e-47	1.87066e-47
7714.9	5.59484e-47	4.72316e-47	4.0677e-47	3.28724e-47	2.54751e-47	1.87506e-47
7715.0	5.60438e-47	4.73167e-47	4.07538e-47	3.29386e-47	2.55303e-47	1.87947e-47
7715.1	5.61393e-47	4.74019e-47	4.08308e-47	3.3005e-47	2.55856e-47	1.88389e-47
7715.2	5.6235e-47	4.74874e-47	4.09079e-47	3.30715e-47	2.5641e-47	1.88833e-47
